"lat","lon","prop_id"
40.69264,-73.90384,2067
40.68628,-73.90891,2068
40.68757,-73.90864,2069
40.68863,-73.9066,2070
40.69206,-73.90324,2071
40.68555,-73.90945,2072
40.68759,-73.90684,2073
40.68904,-73.90534,2074
40.68522,-73.9086,2075
40.68643,-73.90741,2076
40.68324,-73.90937,2077
40.68379,-73.90799,2078
40.68445,-73.90718,2079
40.68229,-73.90813,2080
40.68228,-73.90698,2081
40.68185,-73.90624,2082
40.68204,-73.90469,2083
40.68102,-73.90441,2084
40.67934,-73.89882,2085
40.66711,-73.9217,2086
40.6661,-73.9176,2087
40.66767,-73.91597,2088
40.66739,-73.913,2089
40.66498,-73.92035,2090
40.66496,-73.91837,2091
40.66512,-73.9173,2092
40.66571,-73.91746,2093
40.66536,-73.91457,2094
40.66646,-73.91277,2095
40.66284,-73.91887,2096
40.66321,-73.91696,2097
40.66359,-73.91508,2098
40.66393,-73.91421,2099
40.66427,-73.91121,2100
40.66239,-73.9166,2101
40.66211,-73.9147,2102
40.66038,-73.91719,2103
40.66027,-73.91388,2104
40.66158,-73.91166,2105
40.65977,-73.91594,2106
40.65979,-73.913,2107
40.66025,-73.91117,2108
40.65819,-73.9137,2109
40.65736,-73.91202,2110
40.65839,-73.91169,2111
40.65776,-73.90935,2112
40.65831,-73.90873,2113
40.65658,-73.91039,2114
40.65659,-73.90926,2115
40.65767,-73.90759,2116
40.65776,-73.90584,2117
40.65596,-73.90442,2118
40.6563,-73.9035,2119
40.67994,-73.89352,2120
40.6786,-73.89363,2121
40.67653,-73.89908,2122
40.6774,-73.89346,2123
40.67715,-73.89246,2124
40.67453,-73.89748,2125
40.67363,-73.89639,2126
40.67395,-73.89433,2127
40.67422,-73.8925,2128
40.67241,-73.89394,2129
40.67104,-73.89558,2130
40.67147,-73.89194,2131
40.66948,-73.90014,2132
40.67038,-73.89262,2133
40.67091,-73.8926,2134
40.66883,-73.89501,2135
40.66919,-73.89122,2136
40.66912,-73.89039,2137
40.66698,-73.89256,2138
40.66772,-73.89179,2139
40.66556,-73.89314,2140
40.66551,-73.89137,2141
40.66182,-73.90477,2142
40.66248,-73.90313,2143
40.66256,-73.90124,2144
40.66336,-73.89478,2145
40.66459,-73.89099,2146
40.66453,-73.88921,2147
40.66101,-73.90165,2148
40.66207,-73.89729,2149
40.66301,-73.89472,2150
40.66314,-73.89356,2151
40.66356,-73.891,2152
40.65903,-73.90305,2153
40.6597,-73.90146,2154
40.6596,-73.90129,2155
40.65987,-73.89864,2156
40.65896,-73.90051,2157
40.65648,-73.9034,2158
40.65662,-73.89589,2159
40.68344,-73.89489,2160
40.6818,-73.8959,2161
40.68199,-73.89148,2162
40.68288,-73.8896,2163
40.68267,-73.89359,2164
40.68112,-73.89303,2165
40.68053,-73.89339,2166
40.68208,-73.89101,2167
40.6814,-73.89099,2168
40.68211,-73.88925,2169
40.68526,-73.88009,2170
40.68319,-73.88462,2171
40.68355,-73.88357,2172
40.68357,-73.88277,2173
40.68443,-73.88284,2174
40.68426,-73.88181,2175
40.68353,-73.88164,2176
40.68514,-73.88006,2177
40.67969,-73.89285,2178
40.68052,-73.8913,2179
40.68156,-73.88878,2180
40.68169,-73.88696,2181
40.68061,-73.88664,2182
40.68166,-73.88519,2183
40.68275,-73.88487,2184
40.68187,-73.88413,2185
40.68246,-73.88345,2186
40.68238,-73.88328,2187
40.68207,-73.88239,2188
40.68314,-73.88214,2189
40.68241,-73.8804,2190
40.68229,-73.87936,2191
40.67851,-73.89187,2192
40.67897,-73.88918,2193
40.67996,-73.8876,2194
40.6799,-73.88664,2195
40.68073,-73.88506,2196
40.67728,-73.89156,2197
40.67755,-73.88961,2198
40.67818,-73.88806,2199
40.67887,-73.88638,2200
40.67852,-73.88534,2201
40.67925,-73.88315,2202
40.68003,-73.88269,2203
40.67958,-73.88066,2204
40.6804,-73.87991,2205
40.67586,-73.89104,2206
40.67792,-73.88277,2207
40.67743,-73.88155,2208
40.67481,-73.89172,2209
40.67487,-73.88986,2210
40.67448,-73.8877,2211
40.6754,-73.88628,2212
40.67597,-73.88555,2213
40.67634,-73.88303,2214
40.67571,-73.88206,2215
40.67322,-73.89037,2216
40.67382,-73.88786,2217
40.67437,-73.88448,2218
40.67492,-73.88093,2219
40.67469,-73.87896,2220
40.67555,-73.87741,2221
40.67239,-73.89016,2222
40.67218,-73.88824,2223
40.67219,-73.88745,2224
40.67216,-73.88556,2225
40.67326,-73.88236,2226
40.67282,-73.88134,2227
40.67348,-73.87866,2228
40.67402,-73.87784,2229
40.67167,-73.88625,2230
40.67184,-73.88383,2231
40.67175,-73.88123,2232
40.672,-73.8802,2233
40.66938,-73.89031,2234
40.66964,-73.88961,2235
40.6703,-73.88512,2236
40.66966,-73.88291,2237
40.67076,-73.8799,2238
40.67165,-73.87916,2239
40.67102,-73.87724,2240
40.66715,-73.88974,2241
40.66825,-73.88817,2242
40.66793,-73.88622,2243
40.66872,-73.88473,2244
40.66787,-73.88425,2245
40.66908,-73.88228,2246
40.669,-73.88142,2247
40.66975,-73.88058,2248
40.66922,-73.87775,2249
40.66947,-73.87671,2250
40.6665,-73.88787,2251
40.66717,-73.88789,2252
40.66694,-73.88596,2253
40.66697,-73.88412,2254
40.6676,-73.88274,2255
40.66806,-73.88221,2256
40.66425,-73.88899,2257
40.66538,-73.88744,2258
40.68575,-73.87887,2259
40.68753,-73.87662,2260
40.68697,-73.87514,2261
40.68738,-73.8751,2262
40.68837,-73.87231,2263
40.68793,-73.87206,2264
40.68918,-73.87154,2265
40.68764,-73.87062,2266
40.6892,-73.87057,2267
40.68838,-73.87037,2268
40.68908,-73.86967,2269
40.6897,-73.86879,2270
40.68889,-73.86845,2271
40.68618,-73.91351,2272
40.68384,-73.87926,2273
40.68606,-73.87651,2274
40.68636,-73.87531,2275
40.68564,-73.87466,2276
40.68559,-73.87368,2277
40.68533,-73.87329,2278
40.68618,-73.87248,2279
40.6865,-73.87172,2280
40.68587,-73.87114,2281
40.6874,-73.87098,2282
40.68659,-73.86975,2283
40.68678,-73.86838,2284
40.68835,-73.86746,2285
40.68313,-73.87942,2286
40.68276,-73.87813,2287
40.68414,-73.87698,2288
40.6847,-73.87535,2289
40.68501,-73.87413,2290
40.68525,-73.87318,2291
40.68483,-73.87221,2292
40.68526,-73.87143,2293
40.68433,-73.8704,2294
40.68505,-73.86973,2295
40.68557,-73.86884,2296
40.68576,-73.86771,2297
40.68097,-73.87768,2298
40.68169,-73.87652,2299
40.68231,-73.87283,2300
40.68274,-73.87183,2301
40.6828,-73.87085,2302
40.68286,-73.8699,2303
40.6834,-73.86919,2304
40.68304,-73.86836,2305
40.6842,-73.86851,2306
40.68372,-73.86726,2307
40.67797,-73.87787,2308
40.67848,-73.87623,2309
40.67993,-73.87335,2310
40.68007,-73.87324,2311
40.67933,-73.87305,2312
40.67937,-73.87262,2313
40.67878,-73.87185,2314
40.68037,-73.87116,2315
40.68027,-73.87048,2316
40.67961,-73.8702,2317
40.68078,-73.86941,2318
40.68124,-73.86871,2319
40.68026,-73.86925,2320
40.68212,-73.86802,2321
40.68106,-73.86761,2322
40.68242,-73.86794,2323
40.68148,-73.86678,2324
40.68119,-73.86594,2325
40.68193,-73.86502,2326
40.68137,-73.86473,2327
40.68001,-73.86844,2328
40.67995,-73.86736,2329
40.68036,-73.86575,2330
40.67942,-73.86425,2331
40.6805,-73.86371,2332
40.677,-73.87572,2333
40.67648,-73.87395,2334
40.67804,-73.86868,2335
40.6776,-73.86621,2336
40.67795,-73.86403,2337
40.6753,-73.87624,2338
40.67555,-73.87455,2339
40.67624,-73.87124,2340
40.67606,-73.87025,2341
40.67689,-73.86457,2342
40.67748,-73.86376,2343
40.67443,-73.87617,2344
40.67374,-73.87471,2345
40.67421,-73.87143,2346
40.6752,-73.87083,2347
40.67463,-73.86879,2348
40.67477,-73.86758,2349
40.6758,-73.8624,2350
40.67306,-73.87584,2351
40.67329,-73.87575,2352
40.67376,-73.87395,2353
40.67336,-73.87149,2354
40.67409,-73.87056,2355
40.67372,-73.86871,2356
40.67433,-73.86775,2357
40.67437,-73.866,2358
40.67136,-73.87541,2359
40.6723,-73.87489,2360
40.6714,-73.87083,2361
40.67239,-73.86933,2362
40.67174,-73.86853,2363
40.67342,-73.86716,2364
40.67389,-73.86388,2365
40.67057,-73.87587,2366
40.67001,-73.86969,2367
40.67175,-73.86771,2368
40.65862,-73.89599,2369
40.66035,-73.8942,2370
40.65986,-73.89275,2371
40.66021,-73.89194,2372
40.6613,-73.89167,2373
40.66047,-73.89198,2374
40.66127,-73.89057,2375
40.66216,-73.89123,2376
40.66096,-73.8894,2377
40.66177,-73.89078,2378
40.66204,-73.88897,2379
40.66311,-73.88869,2380
40.66301,-73.8895,2381
40.66283,-73.88833,2382
40.66374,-73.88686,2383
40.66401,-73.88382,2384
40.66468,-73.88324,2385
40.6647,-73.88218,2386
40.6675,-73.87994,2387
40.65684,-73.89482,2388
40.65913,-73.89336,2389
40.65907,-73.89217,2390
40.65953,-73.89127,2391
40.66048,-73.88784,2392
40.66133,-73.88506,2393
40.663,-73.88323,2394
40.66175,-73.88002,2395
40.66016,-73.87885,2396
40.65818,-73.87965,2397
40.65863,-73.87875,2398
40.65553,-73.88232,2399
40.65749,-73.87913,2400
40.66603,-73.87764,2401
40.66858,-73.87741,2402
40.66711,-73.87512,2403
40.66793,-73.87488,2404
40.66882,-73.87022,2405
40.67083,-73.86117,2406
40.6662,-73.87467,2407
40.66665,-73.87285,2408
40.65435,-73.92122,2409
40.66519,-73.87285,2410
40.66649,-73.86963,2411
40.66397,-73.86709,2412
40.66067,-73.86585,2413
40.66136,-73.9319,2414
40.66139,-73.92945,2415
40.66349,-73.92941,2416
40.66422,-73.92921,2417
40.66484,-73.92722,2418
40.66454,-73.9267,2419
40.6585,-73.93204,2420
40.65915,-73.92929,2421
40.66017,-73.92926,2422
40.66061,-73.92745,2423
40.6618,-73.92632,2424
40.66187,-73.9262,2425
40.66193,-73.92329,2426
40.66313,-73.92245,2427
40.65799,-73.93011,2428
40.65832,-73.9263,2429
40.65876,-73.92538,2430
40.65887,-73.92531,2431
40.65895,-73.92418,2432
40.65987,-73.92397,2433
40.66022,-73.92313,2434
40.65579,-73.9319,2435
40.65634,-73.92802,2436
40.65665,-73.92435,2437
40.65743,-73.92505,2438
40.65805,-73.92213,2439
40.65964,-73.92125,2440
40.66048,-73.91801,2441
40.65533,-73.93005,2442
40.65443,-73.92879,2443
40.6555,-73.92724,2444
40.65564,-73.92505,2445
40.6552,-73.92403,2446
40.65505,-73.92387,2447
40.6553,-73.92201,2448
40.65606,-73.9222,2449
40.6566,-73.91852,2450
40.65894,-73.91902,2451
40.6591,-73.91796,2452
40.65219,-73.93152,2453
40.65387,-73.92868,2454
40.65326,-73.92852,2455
40.65322,-73.92381,2456
40.65376,-73.9198,2457
40.65541,-73.91796,2458
40.65498,-73.91729,2459
40.65754,-73.91603,2460
40.65054,-73.93134,2461
40.65099,-73.92921,2462
40.65203,-73.92658,2463
40.65152,-73.92638,2464
40.65052,-73.92439,2465
40.65194,-73.92165,2466
40.65162,-73.9201,2467
40.65165,-73.91859,2468
40.65288,-73.91759,2469
40.65266,-73.91592,2470
40.65563,-73.9141,2471
40.64975,-73.93111,2472
40.64938,-73.92904,2473
40.65024,-73.92717,2474
40.64907,-73.92612,2475
40.64901,-73.92336,2476
40.65025,-73.92162,2477
40.6476,-73.93196,2478
40.64667,-73.93078,2479
40.647,-73.92702,2480
40.64796,-73.92697,2481
40.64851,-73.92388,2482
40.6474,-73.92403,2483
40.64902,-73.91943,2484
40.64946,-73.91889,2485
40.65006,-73.91702,2486
40.65036,-73.91602,2487
40.65068,-73.91515,2488
40.65232,-73.91452,2489
40.65198,-73.91263,2490
40.65364,-73.91198,2491
40.64609,-73.93263,2492
40.64581,-73.93083,2493
40.64607,-73.93071,2494
40.64583,-73.9269,2495
40.64571,-73.925,2496
40.64597,-73.92387,2497
40.64427,-73.93136,2498
40.64439,-73.92939,2499
40.6433,-73.9276,2500
40.64341,-73.92747,2501
40.64317,-73.92647,2502
40.64285,-73.92451,2503
40.63974,-73.93097,2504
40.64069,-73.92826,2505
40.63889,-73.93103,2506
40.63918,-73.93092,2507
40.66174,-73.94707,2508
40.66143,-73.94184,2509
40.66051,-73.94659,2510
40.66083,-73.94538,2511
40.66148,-73.9393,2512
40.66033,-73.94627,2513
40.65989,-73.94339,2514
40.66004,-73.94112,2515
40.66188,-73.93501,2516
40.65867,-73.94988,2517
40.6587,-73.93772,2518
40.65794,-73.94803,2519
40.65857,-73.93806,2520
40.65911,-73.93692,2521
40.65953,-73.93598,2522
40.65818,-73.9349,2523
40.65468,-73.94229,2524
40.65599,-73.93983,2525
40.65585,-73.93574,2526
40.65545,-73.93461,2527
40.65378,-73.94305,2528
40.65402,-73.94118,2529
40.65419,-73.93929,2530
40.65427,-73.93557,2531
40.65412,-73.93541,2532
40.65149,-73.94764,2533
40.65229,-73.94498,2534
40.65179,-73.94478,2535
40.65244,-73.9421,2536
40.65211,-73.94112,2537
40.65184,-73.9382,2538
40.65204,-73.93729,2539
40.65281,-73.93527,2540
40.64904,-73.94834,2541
40.64941,-73.94644,2542
40.64996,-73.94552,2543
40.64929,-73.94438,2544
40.64975,-73.94181,2545
40.64976,-73.93993,2546
40.64958,-73.93961,2547
40.65028,-73.93887,2548
40.65009,-73.93693,2549
40.65062,-73.93326,2550
40.64785,-73.94741,2551
40.64869,-73.9483,2552
40.64769,-73.9464,2553
40.64965,-73.93672,2554
40.64977,-73.93479,2555
40.64928,-73.93312,2556
40.64632,-73.94724,2557
40.64668,-73.94437,2558
40.64623,-73.94418,2559
40.64331,-73.94853,2560
40.64391,-73.94778,2561
40.64343,-73.94668,2562
40.64449,-73.94577,2563
40.64535,-73.94325,2564
40.64494,-73.94405,2565
40.64445,-73.94302,2566
40.64378,-73.94094,2567
40.64384,-73.9401,2568
40.64448,-73.93741,2569
40.64414,-73.93525,2570
40.645,-73.93349,2571
40.64148,-73.94753,2572
40.64259,-73.9467,2573
40.64344,-73.94482,2574
40.6413,-73.94368,2575
40.64306,-73.94109,2576
40.64282,-73.94013,2577
40.64316,-73.93825,2578
40.64284,-73.93807,2579
40.64223,-73.93703,2580
40.6424,-73.9361,2581
40.64403,-73.93523,2582
40.64409,-73.93427,2583
40.64343,-73.93427,2584
40.64359,-73.93334,2585
40.64109,-73.94538,2586
40.63981,-73.94267,2587
40.63948,-73.94151,2588
40.63969,-73.9398,2589
40.63921,-73.9395,2590
40.64004,-73.93875,2591
40.64039,-73.93698,2592
40.63978,-73.93677,2593
40.64008,-73.93503,2594
40.6395,-73.93479,2595
40.64118,-73.93225,2596
40.64147,-73.93311,2597
40.638,-73.94135,2598
40.6373,-73.93954,2599
40.6376,-73.93863,2600
40.63829,-73.93758,2601
40.63927,-73.9366,2602
40.63891,-73.93668,2603
40.63909,-73.93575,2604
40.6373,-73.93459,2605
40.63881,-73.93298,2606
40.63866,-73.93375,2607
40.63863,-73.93282,2608
40.63749,-73.9453,2609
40.63756,-73.94327,2610
40.63547,-73.94703,2611
40.63593,-73.94599,2612
40.63474,-73.94487,2613
40.63489,-73.94391,2614
40.63626,-73.94228,2615
40.63522,-73.94106,2616
40.63498,-73.94009,2617
40.63596,-73.93845,2618
40.63588,-73.93747,2619
40.65607,-73.96096,2620
40.66031,-73.95988,2621
40.6613,-73.95409,2622
40.66077,-73.95242,2623
40.66045,-73.9558,2624
40.66057,-73.95391,2625
40.66006,-73.95241,2626
40.65955,-73.95883,2627
40.65977,-73.95518,2628
40.6594,-73.95153,2629
40.65821,-73.95915,2630
40.65911,-73.95434,2631
40.65733,-73.95944,2632
40.65774,-73.95289,2633
40.65684,-73.95531,2634
40.65582,-73.95795,2635
40.65673,-73.95518,2636
40.65513,-73.95624,2637
40.65393,-73.95447,2638
40.64684,-73.96935,2639
40.65029,-73.96429,2640
40.65394,-73.95254,2641
40.65158,-73.95305,2642
40.6507,-73.95326,2643
40.64807,-73.9658,2644
40.64865,-73.95931,2645
40.64875,-73.95469,2646
40.6485,-73.94939,2647
40.64523,-73.9689,2648
40.6446,-73.96594,2649
40.64756,-73.95579,2650
40.64773,-73.95566,2651
40.64724,-73.95118,2652
40.64488,-73.95387,2653
40.64618,-73.95191,2654
40.64543,-73.94907,2655
40.64642,-73.95,2656
40.64265,-73.96841,2657
40.64083,-73.96632,2658
40.64361,-73.96576,2659
40.64288,-73.96372,2660
40.63848,-73.96682,2661
40.64009,-73.96509,2662
40.64303,-73.95653,2663
40.643,-73.95558,2664
40.64395,-73.95374,2665
40.6439,-73.95358,2666
40.64414,-73.95267,2667
40.64392,-73.95068,2668
40.63683,-73.96436,2669
40.63995,-73.96218,2670
40.64077,-73.95731,2671
40.64182,-73.95351,2672
40.6414,-73.95252,2673
40.64134,-73.95237,2674
40.64233,-73.9515,2675
40.64148,-73.95042,2676
40.63544,-73.9661,2677
40.63775,-73.96093,2678
40.63887,-73.95776,2679
40.63923,-73.95229,2680
40.63948,-73.95218,2681
40.63927,-73.95018,2682
40.63659,-73.95543,2683
40.63803,-73.95473,2684
40.63662,-73.95351,2685
40.63651,-73.95004,2686
40.63768,-73.95001,2687
40.63796,-73.94827,2688
40.63451,-73.96325,2689
40.63267,-73.96078,2690
40.63522,-73.95949,2691
40.63509,-73.95718,2692
40.63427,-73.95404,2693
40.63471,-73.95314,2694
40.63492,-73.95107,2695
40.63562,-73.94886,2696
40.6549,-73.97565,2697
40.65562,-73.9744,2698
40.65768,-73.97488,2699
40.65271,-73.98096,2700
40.65322,-73.97844,2701
40.65331,-73.97694,2702
40.65157,-73.98102,2703
40.65034,-73.97974,2704
40.65099,-73.97892,2705
40.65128,-73.97803,2706
40.65164,-73.9789,2707
40.6532,-73.97624,2708
40.65322,-73.97498,2709
40.65438,-73.97326,2710
40.65317,-73.9748,2711
40.65221,-73.97395,2712
40.64981,-73.9787,2713
40.65007,-73.97765,2714
40.65224,-73.97355,2715
40.64335,-73.98941,2716
40.64141,-73.98771,2717
40.64169,-73.98666,2718
40.63971,-73.98639,2719
40.63995,-73.98656,2720
40.64471,-73.98595,2721
40.6442,-73.98522,2722
40.64397,-73.98551,2723
40.6433,-73.98545,2724
40.64457,-73.98394,2725
40.6443,-73.98286,2726
40.64354,-73.98278,2727
40.64233,-73.98349,2728
40.64821,-73.9765,2729
40.64859,-73.97258,2730
40.6475,-73.97794,2731
40.64707,-73.97628,2732
40.6466,-73.97339,2733
40.64627,-73.97185,2734
40.6438,-73.9785,2735
40.64469,-73.97678,2736
40.64464,-73.97302,2737
40.63824,-73.98397,2738
40.64,-73.98084,2739
40.64021,-73.98008,2740
40.64126,-73.98029,2741
40.64028,-73.9799,2742
40.64042,-73.97868,2743
40.64077,-73.97778,2744
40.64157,-73.9751,2745
40.64281,-73.97157,2746
40.64168,-73.97121,2747
40.63628,-73.98199,2748
40.63839,-73.98119,2749
40.63865,-73.97964,2750
40.63907,-73.97746,2751
40.63833,-73.97543,2752
40.63913,-73.97197,2753
40.63933,-73.97077,2754
40.64017,-73.96999,2755
40.63382,-73.97966,2756
40.63413,-73.97894,2757
40.63789,-73.97836,2758
40.63575,-73.97672,2759
40.63615,-73.97596,2760
40.63711,-73.9752,2761
40.63826,-73.96976,2762
40.63499,-73.97895,2763
40.63517,-73.97592,2764
40.63453,-73.97471,2765
40.63418,-73.9723,2766
40.63501,-73.97105,2767
40.63178,-73.97929,2768
40.63308,-73.97646,2769
40.6335,-73.96955,2770
40.62967,-73.97408,2771
40.63254,-73.96843,2772
40.62925,-73.97431,2773
40.6309,-73.96981,2774
40.63422,-73.98312,2775
40.63404,-73.98456,2776
40.63073,-73.98037,2777
40.63019,-73.98096,2778
40.63029,-73.98137,2779
40.63234,-73.98627,2780
40.63078,-73.98497,2781
40.62654,-73.97892,2782
40.6287,-73.98327,2783
40.6249,-73.97725,2784
40.62809,-73.98375,2785
40.62551,-73.98017,2786
40.62455,-73.97919,2787
40.62762,-73.9845,2788
40.62376,-73.97939,2789
40.62636,-73.98521,2790
40.62482,-73.98266,2791
40.62382,-73.98099,2792
40.62666,-73.98617,2793
40.62553,-73.98557,2794
40.62253,-73.98407,2795
40.62358,-73.98083,2796
40.62364,-73.97266,2797
40.61921,-73.97181,2798
40.62371,-73.98567,2799
40.61969,-73.97888,2800
40.61826,-73.97787,2801
40.62347,-73.98797,2802
40.61987,-73.98073,2803
40.61973,-73.98179,2804
40.61784,-73.97865,2805
40.62445,-73.99117,2806
40.62332,-73.98929,2807
40.62152,-73.98631,2808
40.61957,-73.98175,2809
40.61858,-73.98004,2810
40.62374,-73.99022,2811
40.62093,-73.98557,2812
40.62066,-73.98505,2813
40.61893,-73.98225,2814
40.61788,-73.98077,2815
40.62213,-73.99039,2816
40.61931,-73.98444,2817
40.61716,-73.98088,2818
40.62037,-73.9877,2819
40.61903,-73.98549,2820
40.61636,-73.98234,2821
40.61617,-73.98204,2822
40.62146,-73.99229,2823
40.61958,-73.9879,2824
40.61779,-73.98623,2825
40.61729,-73.98412,2826
40.61519,-73.98196,2827
40.62254,-73.99444,2828
40.62011,-73.99029,2829
40.61588,-73.9847,2830
40.62191,-73.99492,2831
40.62041,-73.9938,2832
40.61853,-73.98931,2833
40.61671,-73.98769,2834
40.61478,-73.98315,2835
40.62124,-73.99561,2836
40.62035,-73.99454,2837
40.61795,-73.98997,2838
40.61628,-73.98849,2839
40.6144,-73.98535,2840
40.62051,-73.99638,2841
40.61729,-73.99039,2842
40.61361,-73.9843,2843
40.62022,-73.99685,2844
40.6194,-73.99665,2845
40.6168,-73.99108,2846
40.61361,-73.98707,2847
40.64348,-73.99242,2848
40.64195,-73.98988,2849
40.64469,-73.99593,2850
40.64334,-73.99242,2851
40.64111,-73.98872,2852
40.64435,-73.99559,2853
40.64297,-73.99332,2854
40.64034,-73.98896,2855
40.63816,-73.98662,2856
40.63851,-73.98743,2857
40.63793,-73.98775,2858
40.64022,-73.99178,2859
40.6387,-73.99054,2860
40.6418,-73.99592,2861
40.63986,-73.99268,2862
40.64166,-73.99718,2863
40.63758,-73.9917,2864
40.63929,-73.99496,2865
40.64062,-73.99847,2866
40.63375,-73.98838,2867
40.64056,-74.00267,2868
40.63766,-73.99786,2869
40.63705,-73.99728,2870
40.63898,-74.00244,2871
40.63839,-74.0021,2872
40.63249,-73.99107,2873
40.63891,-74.00447,2874
40.63787,-74.00146,2875
40.63614,-73.99861,2876
40.63514,-73.99823,2877
40.63828,-74.00365,2878
40.63545,-73.99894,2879
40.63501,-73.99824,2880
40.63099,-73.99159,2881
40.63743,-74.00376,2882
40.63462,-73.9998,2883
40.63128,-73.99358,2884
40.63671,-74.00536,2885
40.63664,-74.00397,2886
40.63513,-74.00146,2887
40.63361,-73.99894,2888
40.63629,-74.00489,2889
40.63242,-73.9985,2890
40.63647,-74.00671,2891
40.63522,-74.00464,2892
40.63355,-74.00315,2893
40.62912,-73.99582,2894
40.63467,-74.00524,2895
40.63035,-73.99936,2896
40.63391,-74.00681,2897
40.63116,-74.00093,2898
40.62729,-73.99586,2899
40.63109,-74.00238,2900
40.63428,-74.01073,2901
40.63099,-74.00655,2902
40.62939,-74.00264,2903
40.62724,-73.99908,2904
40.63072,-74.00635,2905
40.62907,-74.00489,2906
40.62891,-74.00485,2907
40.62709,-74.00185,2908
40.62943,-74.00735,2909
40.62615,-74.00331,2910
40.62984,-74.00966,2911
40.62708,-74.00635,2912
40.63002,-74.01273,2913
40.62842,-74.00881,2914
40.62576,-74.0044,2915
40.63,-74.01294,2916
40.62813,-74.01111,2917
40.62649,-74.00744,2918
40.62406,-74.00343,2919
40.62205,-73.99992,2920
40.62192,-74.00082,2921
40.64143,-74.01952,2922
40.64023,-74.01754,2923
40.63886,-74.01526,2924
40.63713,-74.01237,2925
40.64218,-74.02232,2926
40.63885,-74.01808,2927
40.63766,-74.0161,2928
40.6371,-74.01391,2929
40.63882,-74.01826,2930
40.63853,-74.0193,2931
40.64038,-74.0252,2932
40.63853,-74.02555,2933
40.63911,-74.02881,2934
40.63743,-74.02527,2935
40.63865,-74.02979,2936
40.63813,-74.03024,2937
40.63649,-74.024,2938
40.63468,-74.01877,2939
40.63375,-74.01969,2940
40.63368,-74.0179,2941
40.63147,-74.01514,2942
40.63887,-74.03297,2943
40.63787,-74.03098,2944
40.63513,-74.02453,2945
40.6343,-74.02268,2946
40.63276,-74.01778,2947
40.63777,-74.03278,2948
40.6372,-74.03307,2949
40.63573,-74.02892,2950
40.63288,-74.01987,2951
40.63105,-74.0179,2952
40.62921,-74.0144,2953
40.62759,-74.01051,2954
40.63715,-74.03437,2955
40.63675,-74.03213,2956
40.63647,-74.03358,2957
40.63601,-74.03075,2958
40.63456,-74.02797,2959
40.63539,-74.03214,2960
40.63445,-74.02798,2961
40.63368,-74.02596,2962
40.63269,-74.02374,2963
40.63144,-74.02105,2964
40.62896,-74.01422,2965
40.62725,-74.01266,2966
40.62915,-74.01624,2967
40.62786,-74.01517,2968
40.62603,-74.01088,2969
40.63565,-74.03619,2970
40.63511,-74.0339,2971
40.63315,-74.02566,2972
40.63231,-74.02319,2973
40.63083,-74.02,2974
40.62941,-74.01799,2975
40.6278,-74.0166,2976
40.6255,-74.01151,2977
40.63428,-74.03355,2978
40.6309,-74.02337,2979
40.62538,-74.013,2980
40.62444,-74.01254,2981
40.63298,-74.03397,2982
40.63127,-74.0267,2983
40.62984,-74.02141,2984
40.62333,-74.01232,2985
40.63261,-74.03622,2986
40.63101,-74.02891,2987
40.6282,-74.02062,2988
40.62421,-74.01421,2989
40.62323,-74.01379,2990
40.63163,-74.032,2991
40.62862,-74.02425,2992
40.62783,-74.02292,2993
40.62495,-74.01685,2994
40.62459,-74.01753,2995
40.62291,-74.01349,2996
40.63167,-74.03836,2997
40.63165,-74.03548,2998
40.63091,-74.03235,2999
40.62867,-74.02457,3000
40.62667,-74.02249,3001
40.62336,-74.01573,3002
40.62187,-74.01327,3003
40.63041,-74.03587,3004
40.62957,-74.03007,3005
40.62833,-74.02772,3006
40.62601,-74.02163,3007
40.62303,-74.01797,3008
40.62117,-74.0149,3009
40.62936,-74.03855,3010
40.62822,-74.03067,3011
40.62555,-74.02237,3012
40.62298,-74.01814,3013
40.62188,-74.01646,3014
40.62925,-74.03548,3015
40.62832,-74.03446,3016
40.62569,-74.02539,3017
40.62434,-74.02316,3018
40.62283,-74.01934,3019
40.62076,-74.01595,3020
40.62602,-74.02815,3021
40.62331,-74.02296,3022
40.62313,-74.02138,3023
40.62103,-74.01919,3024
40.61997,-74.01615,3025
40.62609,-74.02892,3026
40.62087,-74.02042,3027
40.62664,-74.0406,3028
40.62668,-74.03456,3029
40.62416,-74.02739,3030
40.62067,-74.02039,3031
40.61861,-74.01819,3032
40.62479,-74.03241,3033
40.62255,-74.02496,3034
40.61915,-74.01948,3035
40.62497,-74.03719,3036
40.62389,-74.02908,3037
40.62535,-74.03919,3038
40.6245,-74.03857,3039
40.62359,-74.03183,3040
40.62344,-74.03461,3041
40.62282,-74.03199,3042
40.62256,-74.03088,3043
40.62305,-74.0388,3044
40.62265,-74.03426,3045
40.62161,-74.03269,3046
40.62105,-74.03349,3047
40.62087,-74.03156,3048
40.61788,-74.02244,3049
40.62151,-74.0386,3050
40.62206,-74.03759,3051
40.62149,-74.039,3052
40.6202,-74.03355,3053
40.61804,-74.02647,3054
40.61614,-74.0256,3055
40.616,-74.02441,3056
40.6189,-74.03861,3057
40.61947,-74.03363,3058
40.61948,-74.03683,3059
40.61825,-74.03432,3060
40.6175,-74.03215,3061
40.61707,-74.0288,3062
40.61605,-74.02941,3063
40.61834,-74.03515,3064
40.61679,-74.03262,3065
40.61684,-74.03299,3066
