"long","lat","id"
1179577.16447857,318547.22201372,1392
1202860.21218532,194905.26109089,1393
1302540.32900479,472433.8650951,1394
1283692.3103777,385073.91840682,1395
1118065.15067641,263501.784701529,1396
1308972.69385867,212005.245664527,1397
1204534.6875332,370707.172014147,1398
1418880.5654152,179062.128412456,1399
1169418.68061435,329470.063704517,1400
1279882.27766574,393119.762032555,1401
1107867.60443194,409064.862700116,1402
1172563.69762055,327018.552441839,1403
1171956.12211263,324156.012165862,1404
1099777.96707055,256186.077198748,1405
1083079.97668621,277808.913877625,1406
1131084.25847582,252623.843076937,1407
1404769.50814736,426056.621638112,1408
1128337.40235262,291078.853803692,1409
1244075.38216919,102522.950729582,1410
1248232.28684487,104233.072538415,1411
1356886.89013758,279410.497101857,1412
1216304.9962546,78492.548456282,1413
1566573.76740313,322498.733665248,1414
1162041.41173515,364848.961958304,1415
1079256.83082769,288474.90494945,1416
1095740.45840577,293767.81462311,1417
1180700.68148647,102132.770495372,1418
1281353.71270537,276778.689513447,1419
1169566.68543357,334742.382047031,1420
1223661.88508523,217895.908146642,1421
1412759.54793342,155320.911310347,1422
1367512.30494024,232824.568800161,1423
1349720.48595335,211839.308219681,1424
1310310.98164687,478000.288130877,1425
1331440.97882948,307660.71201269,1426
1175042.85969263,167927.210263382,1427
1360415.45874499,471570.038690466,1428
1078419.10431108,263708.079974393,1429
1544400.18474426,321185.916022928,1430
1423576.91782012,166156.87310416,1431
1099178.76726493,298878.1460678,1432
1349779.84456087,456853.574809774,1433
1161824.90563562,170863.762494868,1434
1154142.00905723,350646.96290203,1435
1208754.18170598,194095.791662915,1436
1084038.06058222,130427.520330944,1437
1116087.46475848,308805.798355748,1438
1305295.92181966,411287.693424517,1439
1170113.67987858,212405.170908486,1440
1177295.51356597,141502.595492538,1441
1106827.69524602,274263.542199143,1442
1106381.2425874,254675.77839906,1443
1427123.3545037,155200.586660614,1444
1269430.10788326,281043.667409866,1445
1103116.04736265,425762.968264965,1446
1298330.86734361,115494.632370936,1447
1280528.82749845,110944.232807442,1448
1408542.65475195,165794.030715975,1449
1242126.02117535,277240.827533403,1450
1174163.89902594,120496.883313933,1451
1176690.17650456,125538.075766609,1452
1389162.06082426,153722.758225544,1453
1305032.42745968,475116.139561998,1454
1170178.74063721,217730.30326894,1455
1186251.86297852,154320.820042603,1456
1190148.94998871,122849.720384782,1457
1302015.15936072,445918.319262709,1458
1139598.98808217,136538.596099423,1459
1220471.93593598,393915.376276154,1460
1426213.89220777,417993.85052159,1461
1172062.0098872,146890.063719904,1462
1164463.35375036,384182.008924735,1463
1215266.43661771,365249.870374572,1464
1180011.09355072,146653.328139954,1465
1285375.44225933,139685.821432924,1466
1341759.53418925,453361.069123972,1467
1443407.61605854,466535.293988631,1468
1398937.85738278,235555.652247711,1469
1144689.91101502,278741.911519783,1470
1182942.59868205,389325.796930003,1471
1326023.08561256,450958.947689943,1472
1331146.37230502,448261.879802602,1473
1244296.57246481,239904.547879241,1474
1223684.01153933,223352.846617615,1475
1315204.66511319,226418.818843066,1476
1208260.33397422,102837.766605926,1477
1205853.49500854,113526.729895388,1478
1260459.89114156,372543.596133175,1479
1506959.26982689,424282.661709883,1480
1122160.6095011,197683.198043945,1481
1310601.54467555,265325.002436849,1482
1315407.70526029,262199.53269,1483
1460131.86300059,365593.090309239,1484
1404859.24469957,158839.199831095,1485
1090818.81371981,216835.959936228,1486
1093381.9065016,206087.580371302,1487
1222727.98773519,306692.578778114,1488
1375034.01515057,187264.169982173,1489
1089394.96986186,132826.117135931,1490
1276292.09382214,292420.890098236,1491
1277607.4075798,289650.606710927,1492
1472014.32300401,449032.214184504,1493
1489263.10200699,341052.263429328,1494
1393581.88657366,201514.198694924,1495
1419401.68209309,147671.208334059,1496
1403428.37890165,181329.188682022,1497
1291593.27434811,476358.377575899,1498
1312494.41517032,230120.318017192,1499
1232801.13300871,335582.613488281,1500
1574568.32633659,316133.961449658,1501
1284142.98239055,164786.327731262,1502
1088194.04860857,208767.394894323,1503
1087988.71892438,200909.403563673,1504
1083921.34421557,259204.185959262,1505
1131147.88713993,263231.771330695,1506
1091383.79468309,232435.341918955,1507
1233699.51236587,385438.951582022,1508
1233737.56938777,382800.832104197,1509
1233753.7750871,380177.656012521,1510
1233744.86145872,377540.335354361,1511
1233750.42152327,372338.153556833,1512
1099950.56130899,274351.788370914,1513
1101752.59610631,307567.886359317,1514
1119936.05422391,295412.999394407,1515
1125078.27018365,294835.636683693,1516
1118207.87580926,271470.281807668,1517
1081454.91871713,267189.610890024,1518
1411527.00887852,160432.485552033,1519
1299617.80838363,461849.529842525,1520
1095858.36837844,257571.64884751,1521
1150093.01845211,273472.144094137,1522
1166982.05398242,337441.885478618,1523
1224563.94331269,364743.974602283,1524
1199203.89984663,357690.08616695,1525
1083485.48107522,283312.01746944,1526
1083152.6555136,282135.6276029,1527
1085674.53290893,280809.294570263,1528
1086691.62550642,283478.296967095,1529
1420186.91919355,450179.626595268,1530
1422483.04999361,448639.576266815,1531
1222575.17416925,364796.849350207,1532
1220121.66526991,406205.570813805,1533
1134323.32754944,99266.0089898809,1534
1203082.37711375,304427.173230387,1535
1312772.96442289,255445.125735543,1536
1083336.89702596,289472.860173535,1537
1091751.41943148,281391.009439438,1538
1090024.46361824,298729.420381639,1539
1139596.24686502,281693.018007221,1540
1140294.3173682,332413.954059015,1541
1179638.66913095,125663.825475249,1542
1217923.54403529,390943.940616873,1543
1380037.0547455,172791.377092471,1544
1380626.76089879,172646.588839064,1545
1320045.14234702,345013.559892826,1546
1417947.105994,216827.450223554,1547
1198975.51954315,381446.747583066,1548
1196335.52796964,381502.937456316,1549
1276435.77489264,316319.432217099,1550
1195680.93900534,127702.178196086,1551
1117134.62795354,293856.320216473,1552
1136804.56637511,281536.480346031,1553
1223331.62892752,238022.263442045,1554
1164182.0991151,152327.135468008,1555
1312536.38340472,195180.940655206,1556
1421753.31614444,458947.400457349,1557
1276000.62714895,265162.068654745,1558
1159125.36591149,392373.013294021,1559
1244172.77110696,340499.107571596,1560
1147908.54102233,292242.986131835,1561
1235389.90280681,324988.762505221,1562
1387352.84377544,466533.123335829,1563
1182630.97227808,407678.20189886,1564
1180577.98825949,405360.591705212,1565
1106693.78302675,208444.886377111,1566
1151748.42536642,353176.707951859,1567
1213480.578523,296319.880210405,1568
1087459.88275296,167149.472506183,1569
1088899.91992797,166661.049892457,1570
1206829.12427903,400166.385091689,1571
1202179.81358171,243502.453274984,1572
1204166.41894939,167277.12578521,1573
1224290.62121685,132059.747464717,1574
1134948.33472756,345674.553889735,1575
1311843.22835171,321228.290639448,1576
1296953.24215497,441018.331920073,1577
1163037.51785933,336795.215497152,1578
1201718.13749409,349723.948314825,1579
1163532.25117407,276196.143023008,1580
1305056.517419,467047.066420568,1581
1161742.80657353,394972.618319475,1582
1085335.22362491,394235.881096727,1583
1171245.62037847,286255.900544605,1584
1109467.7830487,273039.14039813,1585
1220522.60965721,221965.153409536,1586
1567740.64334802,389963.60491121,1587
1088923.76991951,243126.892955866,1588
1399502.37113881,452364.948464798,1589
1360252.84559843,453052.690102974,1590
1263424.44081042,109434.35703904,1591
1263392.32185998,107733.489514521,1592
1141129.48919325,223485.323195058,1593
1128045.85301378,226292.520634166,1594
1407731.91882554,451911.631722091,1595
1362837.82932024,452989.655624277,1596
1087574.66318692,365179.119879545,1597
1420175.50130011,173396.717174919,1598
1100773.43586562,163357.373040549,1599
1480863.62413122,439530.029050862,1600
1354949.21291253,450532.987639367,1601
1553511.75064034,394735.330678785,1602
1086880.73928646,270718.304015496,1603
1085696.97471859,276130.614812694,1604
1491980.77113112,443505.00852683,1605
1188234.34079268,339566.704491127,1606
1190926.11026279,339512.377948434,1607
1333718.76470772,230936.810593991,1608
1333756.31932082,448169.874155513,1609
1336394.68725653,448143.360460581,1610
1341297.93410311,381893.892719163,1611
1335955.80275604,381870.278127787,1612
1333312.25537509,381849.458143551,1613
1362852.74703334,461367.572980606,1614
1360360.63705203,466205.046693316,1615
1365412.23650991,450337.105832257,1616
1172325.84482107,391983.223896287,1617
1197149.08935156,264498.798275677,1618
1194512.64538895,264543.955790006,1619
1197103.20714634,261862.048026133,1620
1070678.32001212,273341.660129894,1621
1313046.56721983,468254.572948046,1622
1185854.21844768,350049.136561,1623
1117937.8529751,255474.63828843,1624
1118027.83064145,252834.90158892,1625
1268931.18817473,316394.506925959,1626
1182881.58860714,394656.756844878,1627
1151450.85158636,363678.723319838,1628
1349876.26485298,461143.467379704,1629
1200609.21402158,312527.164986913,1630
1221301.67365468,301427.854453012,1631
1293215.60635104,451414.328066199,1632
1114398.11166504,393483.541292148,1633
1209237.55763079,412647.354608616,1634
1192770.02391876,315867.239066759,1635
1177061.1218097,199879.826633235,1636
1149836.72311679,260241.538391531,1637
1149816.15217539,257600.613055857,1638
1362909.56912031,431908.850356016,1639
1365515.99287159,429197.689004463,1640
1403777.57431018,423429.219584945,1641
1175040.45983266,402480.550262419,1642
1241441.76743785,390776.428144948,1643
1235180.35623409,96250.926165979,1644
1293220.92331756,159265.936665575,1645
1130542.69483135,220898.332794155,1646
1318867.75469411,443120.553034449,1647
1328246.02429764,448285.118947979,1648
1096257.1721666,216555.711091831,1649
1128134.46318345,228884.694400646,1650
1133424.40666551,231461.389480533,1651
1130844.83409044,231479.470018514,1652
1420888.60481786,181877.807565967,1653
1415532.62314657,179133.201430716,1654
1414553.15933031,452341.395071319,1655
1175264.68106776,183756.629995977,1656
1156841.73156139,366246.837056019,1657
1223195.71177927,283332.885464542,1658
1223462.27423606,288286.368786983,1659
1134956.31409435,329381.913159584,1660
1129791.36578769,327640.69246817,1661
1135039.94340897,335314.954952463,1662
1260145.89368072,369845.591126005,1663
1315333.20586457,448457.739243451,1664
1383849.55345763,154951.657048852,1665
1307299.91235899,262062.889689741,1666
1336995.79172282,187800.564234705,1667
1148727.43127111,218057.01305027,1668
1070302.47076274,155364.606969447,1669
1091544.51669493,240450.918522245,1670
1097099.61458331,253568.584394287,1671
1111957.21375946,298258.003801455,1672
1119858.75557169,190085.293648654,1673
1339310.38985612,466563.86893101,1674
1140761.34433734,237253.707965312,1675
1142082.49594241,237229.935086217,1676
1143240.7757906,168576.475034129,1677
1145302.80751072,352668.001152474,1678
1331195.2722006,453517.668383682,1679
1243875.9504576,422811.557837576,1680
1088708.40494655,232525.712613375,1681
1360423.83627472,474156.229678584,1682
1217179.91927695,201254.39015097,1683
1136777.16189833,278906.626032275,1684
1139293.0334526,278875.831322843,1685
1075432.48637333,248756.04491061,1686
1301916.64906585,374099.135235313,1687
1209610.58314937,399489.458071112,1688
1277638.42276005,248857.197082198,1689
1098116.83867879,377962.675341661,1690
1114542.00408611,210884.504466019,1691
1117189.12732551,210794.031366038,1692
1330103.53453592,426382.795068778,1693
1360392.71439282,468933.020500923,1694
1260805.15169249,316623.838980959,1695
1403426.16676944,204048.999201664,1696
1299627.19924829,247741.213892858,1697
1273583.22988821,279526.327399587,1698
1209915.5358989,367921.172834004,1699
1320701.07165051,361560.96607875,1700
1146307.68571593,215483.397073177,1701
1132429.33367147,327202.068752558,1702
1528557.20498445,424473.948914702,1703
1209476.90176664,409994.584709634,1704
1264575.81128731,327212.499941729,1705
1267301.85428585,329810.95475587,1706
1262010.84445471,328531.524368725,1707
1267449.60342786,332358.649238926,1708
1232018.71701971,309170.026462021,1709
1140542.74170258,408740.898821982,1710
1155664.97082523,223228.151232862,1711
1285246.98721641,261158.476529869,1712
1149334.03468852,236443.175188416,1713
1111894.3347326,210949.776991333,1714
1237253.37744945,311686.126596542,1715
1249876.86922107,366492.074190765,1716
1086811.47030929,250823.062335941,1717
1370295.9090223,381646.934341104,1718
1370323.23384087,384309.382241273,1719
1373024.19737522,381590.758287666,1720
1373020.77119921,384249.907316239,1721
1089098.71542604,251116.610001675,1722
1433502.83486184,341148.685901772,1723
1314686.11236933,347213.24034789,1724
1315359.13382109,395248.047245605,1725
1127770.2584981,213091.224960065,1726
1125159.48752838,213176.117969202,1727
1322507.51079723,328985.5202635,1728
1325189.11944227,328924.582237505,1729
1319913.35056288,331646.501313782,1730
1315392.07913505,437605.23261228,1731
1170067.73199331,209768.364978138,1732
1220312.10215884,230154.812971089,1733
1220339.57392451,232842.915396325,1734
1167481.77800405,220344.345734447,1735
1117045.51611764,203033.044492677,1736
1354980.62327772,453155.326617969,1737
1299374.14252874,445974.172159092,1738
1299406.82341438,448643.854565093,1739
1329332.89664477,440293.383010254,1740
1326659.29746773,437709.308055743,1741
1317982.10188886,360632.137684364,1742
1251831.55841369,422633.311193962,1743
1347483.83191778,442715.337101077,1744
1196946.2716157,131467.959063161,1745
1415096.28764752,140745.950104375,1746
1257024.65414776,420094.016008162,1747
1217681.60310283,393986.447737074,1748
1194855.89068669,205150.88939957,1749
1406517.80231951,161817.441880204,1750
1236484.08491299,353847.742889553,1751
1207458.59444148,357531.998925492,1752
1112359.30774453,278812.000818149,1753
1109609.99905182,279721.537878968,1754
1204455.77281534,357265.942276778,1755
1302118.75780964,247556.659464316,1756
1332830.38949351,481920.575514888,1757
1403681.62489693,184120.696749099,1758
1322453.119087,326348.90455923,1759
1178717.9947628,272857.277841996,1760
1171505.8439703,210811.420808795,1761
1362823.59862853,424045.395951719,1762
1362847.95446485,426613.171699852,1763
1376442.14069066,184512.961617299,1764
1139354.61300908,276236.834080223,1765
1406828.99743437,299482.447239337,1766
1244046.49359837,387993.621074051,1767
1154061.20530049,354437.482300847,1768
1084694.25843996,298921.554668267,1769
1149641.91513678,252336.046277463,1770
1380678.3481828,185454.127673608,1771
1148877.0275063,350750.875917695,1772
1149874.6839113,288883.746014299,1773
1198670.66528334,399802.228297049,1774
1169361.29595376,326833.57605526,1775
1206826.44703242,405040.752218466,1776
1155658.14545231,122150.848658201,1777
1159747.25604495,358657.915963174,1778
1185718.41540694,344794.782975683,1779
1127512.39915787,372078.585833315,1780
1149816.15217539,257600.613055857,1781
1325863.56484169,395085.560943562,1782
1336352.73535289,445502.943192575,1783
1338994.06268925,445469.397843353,1784
1229113.68625323,276086.840469527,1785
1229129.22273838,277317.904425643,1786
1155515.54005429,350509.799740026,1787
1156007.60481357,348004.279622691,1788
1206192.26119476,335325.356143019,1789
1207441.79637562,333328.224436762,1790
1126386.40869357,289816.280913862,1791
1193665.83133329,383964.371526448,1792
1191027.8565875,383966.469681894,1793
1133206.81842201,220874.818258261,1794
1324619.80015292,252707.40547895,1795
1241760.78000757,348524.399353425,1796
1236426.81061907,348650.265682407,1797
1120407.24385584,252794.224088172,1798
1354521.18382057,371383.293714438,1799
1351810.27453377,371372.14782534,1800
1356338.95934282,377240.863214582,1801
1351881.91480379,376620.351116421,1802
1336342.07714975,468856.414685464,1803
1180093.95154104,331874.627756536,1804
1161580.98757173,334900.720663192,1805
1186538.18216579,264762.544512337,1806
1323581.77632985,397855.032879069,1807
1144244.24766857,243826.921846949,1808
1095044.294987,277177.066697716,1809
1089548.37251425,266598.183538876,1810
1319445.15521289,211961.682671247,1811
1211170.53692632,158535.264261571,1812
1081960.70514409,288324.380020746,1813
1162048.74296388,360925.171356779,1814
1164886.8847489,223022.259951621,1815
1153660.04408817,334972.971124518,1816
1368245.06636948,468798.270318372,1817
1368206.66503049,466161.434746361,1818
1175993.95263914,265022.405533669,1819
1146077.54662257,363760.023540657,1820
1120010.98314051,221229.461006274,1821
1137016.8750105,294829.873817047,1822
1082027.44479459,293696.884754759,1823
1153567.71265289,329612.113452787,1824
1115999.11728419,300832.545262386,1825
1208195.86638011,114876.474828527,1826
1335870.78537165,267894.575251871,1827
1123753.5701216,292357.552167973,1828
1105154.13395384,263869.827363228,1829
1100957.96250217,265147.805740693,1830
1319951.4540551,334286.973356723,1831
1138838.50635941,286896.819881263,1832
1111612.80982848,369914.705680227,1833
1215999.78310325,293612.136021585,1834
1174971.9479665,337259.748032679,1835
1164822.82987902,217667.964563774,1836
1141113.66196928,220844.251992584,1837
1084630.4921607,291016.818390979,1838
1226517.59232118,290790.846016004,1839
1125337.63012303,223708.920122701,1840
1340790.51873756,186321.434323751,1841
1353986.47361268,176456.427473734,1842
1176518.94413732,107437.308052268,1843
1448994.1417471,380836.112476698,1844
1191657.32321789,321308.915465269,1845
1174738.98884248,329409.759629431,1846
1154080.58515879,355799.626663862,1847
1341718.17107442,450720.641045546,1848
1180438.19006204,384029.502907359,1849
1319978.42945433,336923.950510839,1850
1192831.30914284,318554.668467554,1851
1142691.71451637,313601.525232032,1852
1187507.93041378,122884.511118735,1853
1409959.04940869,423346.857684314,1854
1239152.98195506,351209.087857832,1855
1196181.31157917,389272.719177716,1856
1471339.96735269,442575.214024625,1857
1193623.62888092,339469.17597602,1858
1188338.69058273,342158.588278709,1859
1130875.65998075,234116.586295303,1860
1133516.14452305,234097.219085566,1861
1126112.09670995,103181.207947893,1862
1143342.81532106,155651.216651406,1863
1153933.07764388,376714.293018053,1864
1156571.41007172,376682.608873949,1865
1148739.62627125,202288.544935887,1866
1148699.64507012,199647.955460011,1867
1192967.99743621,248597.648158635,1868
1227181.47801819,275497.069842248,1869
1110962.73621886,238346.794763894,1870
1144591.36496269,264280.292564746,1871
1103141.99983462,139727.038155167,1872
1336044.81468009,384517.376307618,1873
1338646.38395956,381894.43918794,1874
1341400.45677881,387214.557131072,1875
1338701.8357761,384534.68190734,1876
1099265.96746863,232318.637593772,1877
1096659.19380365,232366.501675701,1878
1209583.97693307,339191.246902992,1879
1291334.4201052,379424.044829624,1880
1110654.4434129,213720.529825409,1881
1226568.61996683,139926.386463232,1882
1151599.71432476,217987.569333962,1883
1168542.89891641,280975.319836146,1884
1174526.20960268,251239.608266958,1885
1096126.15009009,211253.779926488,1886
1239856.47901266,298334.842915534,1887
1258215.76677276,311080.452111872,1888
1255695.67351851,313729.073687944,1889
1216021.52600973,296252.931134396,1890
1123773.42973363,123744.368452986,1891
1257458.71518767,374802.690545628,1892
1156786.70541726,209914.931022246,1893
1502363.5807992,343260.607015789,1894
1241793.68593747,351164.957327129,1895
1464448.92349586,343939.08716914,1896
1138411.92145266,390555.071390268,1897
1197211.70586563,267138.880587686,1898
1295350.3553028,162000.421395695,1899
1091475.15354069,237778.208352339,1900
1104887.62919227,248041.615919058,1901
1275950.11776502,384651.603289475,1902
1167519.43684909,251970.305327471,1903
1182701.55670468,149950.361728899,1904
1214357.92358572,114985.657576486,1905
1312575.99376832,248544.669151396,1906
1362404.47510644,381843.057899685,1907
1172590.41177523,378946.718019346,1908
1197858.66317165,109718.762538053,1909
1168953.11541535,126540.390367388,1910
1400892.9701379,235514.243013441,1911
1139325.88100165,350887.015760725,1912
1160848.42505247,217207.635091764,1913
1307401.70159152,242127.909543292,1914
1140899.88256559,347221.846835169,1915
1278790.82256711,287133.742606823,1916
1207006.3244782,328097.458125105,1917
1183279.84962957,191170.262880263,1918
1199298.04275145,362945.220888058,1919
1220296.458625,346753.11790373,1920
1257141.11881266,414624.214245717,1921
1074225.64084337,360062.707018564,1922
1254605.40463318,337796.924414331,1923
1133738.40966011,247281.311057996,1924
1108434.61050067,155739.822094731,1925
1111069.69056378,155587.134054239,1926
1116511.32713348,155461.074317972,1927
1105695.98165168,155880.519034327,1928
1177792.26921391,77463.7117696002,1929
1176569.56376744,77672.9295373876,1930
1150049.68768661,417258.171057155,1931
1178628.77537628,254337.256207693,1932
1307610.32901602,266014.685286384,1933
1325827.92518245,448287.770256251,1934
1283561.59261825,358330.448704902,1935
1459384.02782224,357068.007151994,1936
1074643.00839826,355116.003941814,1937
1203360.91744152,242468.534609499,1938
1176706.54325497,93876.4793153614,1939
1169855.21890516,183763.278720163,1940
1503593.28304037,320025.53552204,1941
1258326.75380788,316302.577755139,1942
1189831.81749182,104482.127232403,1943
1226152.02393986,218923.975790751,1944
1198805.28465051,339529.696510876,1945
1236402.19132959,372267.700013247,1946
1239122.36663887,380061.422686956,1947
1127005.10176557,238173.785013311,1948
1123045.35947806,236990.775282218,1949
1125678.00103835,234278.280703013,1950
1125586.62693667,231569.588044676,1951
1356975.05255241,355534.052600074,1952
1283733.70286844,400988.66957451,1953
1149720.42212301,260127.330205218,1954
1180483.43271236,347528.734185847,1955
1182218.07094526,346420.76001185,1956
1382333.46716424,243294.020811566,1957
1430885.32950522,324951.191424736,1958
1123746.63411411,289843.834014112,1959
1203643.65716547,138224.427412155,1960
1276260.45361984,289787.583502153,1961
1397816.92820775,182506.9913682,1962
1208665.0656797,160620.175200316,1963
1116357.50982075,178436.57187593,1964
1275875.44441708,393165.9955616,1965
1087311.04132804,161997.211471517,1966
1150991.58293197,334976.352984188,1967
1423654.94701644,175765.753395829,1968
1466995.51057217,333488.385827206,1969
1101335.28938064,205904.549338865,1970
1204163.98070385,399639.325226115,1971
1134342.79294864,122372.9512787,1972
1134428.48819454,127665.176383968,1973
1139745.98574332,123677.700672588,1974
1142386.94770509,123637.688941965,1975
1142408.04863002,120999.366763053,1976
1145067.25744622,123608.089610515,1977
1145069.08830881,120970.170876724,1978
1261739.91709469,379306.272711518,1979
1156761.6926453,355989.372599712,1980
1191110.35964641,349917.096600634,1981
1137147.14485397,130300.922412791,1982
1134469.82858642,130305.848666444,1983
1255745.00845797,384502.000023265,1984
1138546.60622415,431250.35818005,1985
1150787.85285415,348722.53968372,1986
1192840.40540428,125386.478892341,1987
1317117.20662133,329152.375765508,1988
1312926.01815997,403215.147138043,1989
1577205.46356689,323816.024486441,1990
1315486.17371523,464319.782875316,1991
1137202.08613459,132937.661870412,1992
1126552.97202517,129033.794189419,1993
1137073.94961384,126385.691556194,1994
1351649.62959628,299445.874526113,1995
1204363.58084716,381194.837175414,1996
1534764.33008447,323889.094236138,1997
1089666.15082257,274640.157204582,1998
1084645.39904421,293577.796425223,1999
1137259.13733167,135541.561788179,2000
1149751.34499885,254971.518442666,2001
1125482.65963135,228923.0990893,2002
1165981.60251633,157224.782919609,2003
1084679.23966551,296236.706415039,2004
1138549.7291219,223400.550749496,2005
1135855.43409479,223431.39912644,2006
1130539.40205224,218246.045568033,2007
1419864.88952998,446660.255209758,2008
1167001.68363831,397425.278389096,2009
1113917.33635621,158137.22299965,2010
1111124.90648766,158231.117653967,2011
1097960.84176349,164141.887484893,2012
1103472.58043736,166496.15399957,2013
1100729.72184146,161154.006990103,2014
1103218.84222684,163874.819623869,2015
1105853.73840892,163754.337948593,2016
1103167.48267508,161318.201999618,2017
1105802.41617583,161186.789418714,2018
1103117.13012807,158681.400395247,2019
1097760.78331911,156239.866462593,2020
1097701.48150388,153603.256544237,2021
1123477.12305226,268682.076620423,2022
1123511.65924509,271319.087672758,2023
1161048.81707653,125989.127435045,2024
1138267.58595582,188488.630861303,2025
1141026.45504093,185600.396984132,2026
1140944.39458806,188367.412652166,2027
1185680.88361737,389539.468984966,2028
1197216.79233697,201132.617539052,2029
1132466.62866229,407654.451640761,2030
1118801.98922517,428759.372694714,2031
1233694.33777319,346080.921627871,2032
1158949.30678158,155108.853381082,2033
1419619.68064991,241931.849320155,2034
1217609.1409443,409871.031343882,2035
1083974.56398811,161480.04138182,2036
1233522.02960105,340830.746635304,2037
1094204.42717973,243024.549097824,2038
1388571.29919694,193595.724016012,2039
1169629.73570004,402878.052817961,2040
1206687.65702333,418077.889589272,2041
1286251.72561007,387636.802834094,2042
1283712.05102584,387692.793268386,2043
1089133.76693989,253735.441900815,2044
1162050.6495331,421634.086180818,2045
1223168.89018338,401787.879464429,2046
1196660.86507117,362964.85492719,2047
1204626.40150027,362832.981081814,2048
1147940.67613094,305161.121519676,2049
1091095.37609176,277361.832477246,2050
1090945.0236079,269091.079267105,2051
1360475.64487669,424112.898196082,2052
1137685.90350007,155353.071808838,2053
1432986.18141138,471315.378263552,2054
1159381.54965254,421673.171950189,2055
1212407.22101186,388852.697398773,2056
1313739.03882859,389940.83534723,2057
1178047.18538528,314842.517556811,2058
1329181.53782235,188785.452168971,2059
1330126.16728474,188332.480450178,2060
1092578.69002538,287941.158810462,2061
1076190.78892604,285857.93733764,2062
1076238.89967176,288494.666300513,2063
1073551.03455818,285912.861653221,2064
1157697.27680436,252333.186375002,2065
1157515.25339054,254898.025290835,2066
1191716.16672116,256912.720533555,2067
1126666.0402479,297945.72333995,2068
1198600.15806937,315627.90741509,2069
1277746.93080218,329482.96264356,2070
1193115.75786555,246376.237974354,2071
1077383.25688905,277734.174735054,2072
1309784.22684388,275783.803240464,2073
1222857.8748621,341338.580299984,2074
1206990.97245073,386389.309766299,2075
1206598.18228127,412698.81921144,2076
1198701.81486461,397153.18316328,2077
1169365.26635383,146942.543596007,2078
1359528.02234428,347595.75558146,2079
1126239.60681839,409077.447823595,2080
1222777.97031945,417816.387766201,2081
1242552.75468016,190905.42220027,2082
1243395.03485966,186199.250598149,2083
1277470.8672524,167519.721433444,2084
1459301.06327739,346468.953837634,2085
1459797.30762236,436842.797433781,2086
1378242.89260817,381467.37842869,2087
1375605.93494571,381532.874363487,2088
1375602.01967857,384173.812181702,2089
1236377.55189039,382756.057101641,2090
1236336.43939128,385394.219096427,2091
1183199.55089323,405055.235771964,2092
1141777.35167473,255106.52797827,2093
1144456.82776131,255069.288283265,2094
1141512.53203607,252528.948684518,2095
1144216.93474107,252472.954416387,2096
1336618.84560837,416365.336255107,2097
1333906.8395456,413726.277286405,2098
1336647.16785997,419024.135255407,2099
1245210.72290091,195422.785382115,2100
1112885.26056694,113537.121436895,2101
1096925.25870483,108643.860288676,2102
1115482.23413452,102655.410924096,2103
1123708.13355256,295145.643077154,2104
1111864.85233887,208338.089294733,2105
1413193.45233736,164347.294810477,2106
1424998.8810537,319375.639505533,2107
1228633.19188073,393558.372841403,2108
1287760.56742306,241165.77775859,2109
1183037.56294196,180164.987999793,2110
1124304.35569283,160710.961865655,2111
1213163.2968798,69468.4421982757,2112
1135257.94213941,362302.916903177,2113
1137822.89742276,350922.175413808,2114
1181849.0608164,376275.458385049,2115
1330286.82177184,329054.747853572,2116
1264392.71651049,324552.441822808,2117
1263490.18071514,318628.752681397,2118
1089632.29059884,277402.643453983,2119
1145174.69187336,301141.341678063,2120
1362379.22750653,384425.980430663,2121
1243962.38471278,395918.302279627,2122
1154088.65064047,209969.285961511,2123
1154122.28498945,279962.534933043,2124
1152805.65763558,283920.259988775,2125
1091734.93169427,226841.898753547,2126
1172643.51221669,426793.991544064,2127
1175301.04255264,429448.841602276,2128
1074754.7303435,232948.226830777,2129
1070940.39176653,232659.315301883,2130
1071503.79137873,109833.622508648,2131
1078464.83011503,248663.09323295,2132
1151396.72679002,204839.403357721,2133
1324050.73384565,200924.774698094,2134
1157945.29249455,273254.779309086,2135
1157971.53135067,275942.9284881,2136
1160564.93320252,275887.308918462,2137
1093879.57298049,113627.845346008,2138
1352295.01280248,153205.874504775,2139
1088768.88435599,235162.196454075,2140
1125818.70810531,398517.495193556,2141
1396111.63641519,137404.312665905,2142
1128188.06502267,231532.261150311,2143
1128583.99604811,265913.084322368,2144
1456860.98395756,378093.527374664,2145
1155266.96150391,212320.930410062,2146
1125766.94930631,244801.973484419,2147
1141402.04395812,143474.839997334,2148
1315193.68102443,237952.198230178,2149
1077853.57422178,379873.73469782,2150
1309997.78566865,363221.792440234,2151
1136028.47961932,231417.568561533,2152
1136089.41107795,234057.691409117,2153
1423051.12937516,144323.114568808,2154
1456726.61312646,349056.538931493,2155
1325373.25638433,358060.258778406,2156
1322737.10625996,357963.978750019,2157
1149014.46004603,378989.857197624,2158
1238989.89813175,398835.525956833,2159
1257481.77519553,350832.292360612,2160
1281094.40926216,398368.989318765,2161
1296882.04445582,451386.693885187,2162
1146038.01863797,387401.373492234,2163
1193533.14526896,389289.313414262,2164
1147113.17553264,254989.103273044,2165
1215223.7893549,357400.026625065,2166
1098440.14391852,150810.252469461,2167
1115312.28999099,244998.930059392,2168
